id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,city,country,Rating_Scale,Scale_Price
45855776,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33424,-6.26413,Room in hotel,Private room,2,1.5 baths,1.0,1.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,53,29,0,2020-12-18,2022-04-18,4.85,4.96,4.96,4.89,4.68,4.91,4.85,t,9,0,9,0,2.51,Not Specified,Not Specified,Satisfied,Less than 100
45863962,9519091,Omer,2013-10-19,Not Specified,0.0,0.4,f,Not Specified,1,2,t,t,53.33253,-6.23247,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,100.0,13,1125,13,13,1125,1125,13.0,1125.0,t,0,0,0,20,3,2,0,2020-12-13,2022-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.14,Dublin,Ireland,Very Satisfied,Between 100 to 499
45865005,171689229,Garrett,2018-02-04,Not Specified,0.0,0.0,f,Rathmines,1,1,t,t,53.32664,-6.26786,Entire townhouse,Entire home/apt,4,1 bath,2.0,2.0,101.0,5,60,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,10,0,0,2020-10-28,2021-03-15,5.0,4.9,5.0,5.0,5.0,5.0,4.9,t,1,1,0,0,0.44,Ennis,Ireland,Satisfied,Between 100 to 499
45874332,234243,Johnny,2010-09-14,within an hour,1.0,0.98,f,Temple Bar,32,41,t,t,53.33326,-6.25482,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,3.0,97.0,2,28,1,2,1125,1125,1.8,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,3.696129032258064,3.689032258064516,3.8693548387096777,3.631612903225806,3.9190322580645165,3.9983870967741937,3.5838709677419356,t,31,30,1,0,0.5925806451612904,Dublin,Ireland,Regular,Less than 100
45889975,207128026,Tim,2018-08-03,within a day,1.0,0.93,f,Not Specified,1,1,t,t,53.27727,-6.34914,Private room in home,Private room,1,1.5 shared baths,1.0,1.0,24.0,28,1125,28,28,1125,1125,28.0,1125.0,t,0,0,0,98,7,4,0,2021-01-02,2022-07-31,4.43,4.57,4.29,4.86,4.43,4.43,4.43,f,1,0,1,0,0.34,Dublin,Ireland,Satisfied,Less than 100
45891822,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33457,-6.26429,Room in hotel,Private room,2,1 private bath,1.0,1.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,31,18,0,2021-02-05,2022-04-19,4.81,4.77,4.87,4.84,4.81,4.87,4.68,t,9,0,9,0,1.59,Not Specified,Not Specified,Satisfied,Less than 100
45896616,290285222,Sahil,2019-08-30,Not Specified,0.0,0.0,f,The Liberties,1,3,t,f,53.34371,-6.2737,Private room in rental unit,Private room,1,1 bath,1.0,1.0,35.0,1,30,1,1,30,30,1.0,30.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,1,0,1,0,0.0,Delhi,India,Very Dissatisfied,Less than 100
45905621,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33569,-6.26443,Room in hotel,Private room,2,1 private bath,1.0,1.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,17,14,0,2021-08-14,2022-04-08,4.71,4.76,4.82,4.76,4.65,4.76,4.65,t,9,0,9,0,1.29,Not Specified,Not Specified,Satisfied,Less than 100
45905767,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33479,-6.26429,Room in hotel,Private room,2,1 private bath,1.0,2.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,7,6,0,2021-09-05,2022-04-07,4.43,4.71,4.29,4.71,4.71,5.0,4.43,t,9,0,9,0,0.56,Not Specified,Not Specified,Satisfied,Less than 100
45905836,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33425,-6.26463,Room in hotel,Private room,2,1 private bath,1.0,1.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,34,27,0,2021-01-29,2022-04-15,4.94,4.76,4.82,4.97,4.71,4.85,4.68,t,9,0,9,0,1.72,Not Specified,Not Specified,Satisfied,Less than 100
45908173,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33467,-6.26417,Room in hotel,Private room,2,1 private bath,1.0,1.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,18,14,0,2021-07-18,2022-04-22,4.94,4.78,4.89,5.0,4.78,4.83,4.78,t,9,0,9,0,1.28,Not Specified,Not Specified,Satisfied,Less than 100
45908262,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33252,-6.26366,Room in hotel,Private room,2,1 private bath,1.0,2.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,18,14,0,2021-05-09,2022-04-13,4.61,4.67,4.56,4.56,4.67,4.78,4.44,t,9,0,9,0,1.1,Not Specified,Not Specified,Satisfied,Less than 100
45908541,371758123,Karen,2020-10-13,Not Specified,0.0,1.0,t,Saint Kevin's,9,9,t,t,53.33563,-6.26435,Room in hotel,Private room,2,1 private bath,1.0,2.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,40,20,0,2021-01-09,2022-04-19,4.73,4.88,4.78,4.88,4.7,4.9,4.78,t,9,0,9,0,1.96,Not Specified,Not Specified,Satisfied,Less than 100
45933639,42131638,Daniel,2015-08-21,within an hour,1.0,1.0,t,Merrion,1,1,t,t,53.30803,-6.20507,Private room in home,Private room,2,1.5 shared baths,1.0,1.0,90.0,1,1125,1,2,1125,1125,1.3,1125.0,t,0,0,0,0,55,45,4,2020-11-01,2022-08-31,4.93,5.0,4.96,4.98,4.96,4.75,4.82,t,1,0,1,0,2.42,Not Specified,Not Specified,Satisfied,Less than 100
45963273,7069462,Micheal,2013-06-23,within a day,0.86,0.73,f,Crumlin,17,22,t,t,53.34426,-6.28538,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,207.0,2,1125,2,2,1125,1125,2.0,1125.0,t,5,5,5,246,36,36,3,2021-09-11,2022-08-27,4.25,4.61,4.72,4.08,4.39,4.58,4.31,f,13,13,0,0,2.95,Dublin,Ireland,Satisfied,Between 100 to 499
45966857,238254001,Tony,2019-01-22,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.33625,-6.27505,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,85.0,90,120,90,90,120,120,90.0,120.0,t,23,53,83,83,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,Not Specified,Not Specified,Very Dissatisfied,Less than 100
45987094,80131680,Amalie,2016-06-26,Not Specified,0.0,0.0,f,Saint Peter's,1,1,t,t,53.33721,-6.2495,Private room in loft,Private room,1,1 shared bath,1.0,1.0,32.0,21,1125,21,21,1125,1125,21.0,1125.0,t,0,0,0,0,2,0,0,2020-11-23,2020-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.09,Risor,Norway,Very Satisfied,Less than 100
45988020,305466304,Hendrick Smithfield,2019-10-30,within an hour,0.95,0.99,f,Smithfield,3,5,t,t,53.34898,-6.28135,Room in boutique hotel,Private room,2,1 bath,1.0,2.0,266.0,1,365,1,3,1125,1125,1.1,1125.0,t,20,47,77,253,45,44,3,2021-07-28,2022-08-26,4.76,4.67,4.93,4.93,4.82,4.67,4.49,t,3,0,3,0,3.28,Dublin,Ireland,Satisfied,Between 100 to 499
46078464,243301019,Deirdre,2019-02-15,within an hour,1.0,0.99,t,Not Specified,1,1,t,t,53.37447,-6.45596,Entire cottage,Entire home/apt,2,1.5 baths,1.0,1.0,90.0,1,1125,1,1,1125,1125,1.0,1125.0,t,10,30,53,226,116,64,6,2020-11-07,2022-09-05,4.91,4.92,4.89,4.97,4.98,4.84,4.9,f,1,1,0,0,5.16,Not Specified,Not Specified,Satisfied,Less than 100
46090171,234243,Johnny,2010-09-14,within an hour,1.0,0.98,f,Temple Bar,32,41,t,t,53.41163,-6.36204,Camper/RV,Entire home/apt,6,1 bath,2.0,4.0,275.0,7,1125,7,7,1125,1125,7.0,1125.0,t,26,56,86,361,0,0,0,2024-01-12,2024-01-12,3.696129032258064,3.689032258064516,3.8693548387096777,3.631612903225806,3.9190322580645165,3.9983870967741937,3.5838709677419356,f,31,30,1,0,0.5925806451612904,Dublin,Ireland,Regular,Between 100 to 499
46114537,117982486,Nicolas,2017-02-24,Not Specified,0.0,0.0,f,Saint Peter's,1,2,t,f,53.33781,-6.24164,Entire condo,Entire home/apt,4,1 bath,1.0,1.0,90.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,Dublin,Ireland,Very Dissatisfied,Less than 100
46133424,50218611,Mohamed,2015-11-30,within a day,0.67,0.54,f,Schollarstown,1,4,t,t,53.27276,-6.31235,Private room in home,Private room,2,1.5 baths,1.0,1.0,101.0,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,1,135,1,1,0,2021-12-12,2021-12-12,4.0,4.0,5.0,5.0,4.0,4.0,4.0,f,1,0,1,0,0.11,Cairo Governorate,Egypt,Satisfied,Between 100 to 499
46140141,187323276,Des,2018-05-01,a few days or more,0.43,0.49,f,Portobello,3,3,t,t,53.3349,-6.27329,Private room in home,Private room,1,1 shared bath,1.0,1.0,50.0,6,365,6,6,365,365,6.0,365.0,t,0,0,0,2,9,7,0,2021-09-04,2022-05-29,4.44,4.44,4.22,4.78,4.56,5.0,4.56,f,3,0,3,0,0.72,Not Specified,Ireland,Satisfied,Less than 100
46140429,266123186,Elo,2019-06-03,within an hour,1.0,1.0,f,Ringsend/Irishtown,5,5,t,t,53.34455,-6.22789,Entire condo,Entire home/apt,6,3 baths,3.0,3.0,202.0,4,1125,3,4,1125,1125,4.0,1125.0,t,0,0,8,216,25,24,0,2021-07-05,2022-08-01,4.24,4.2,3.92,4.2,4.32,4.72,4.16,t,5,2,3,0,1.72,Dublin,Ireland,Satisfied,Between 100 to 499
46172840,49253615,Preity,2015-11-17,Not Specified,0.0,0.0,f,Not Specified,1,1,t,f,53.3379,-6.23625,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,100.0,10,52,10,10,52,52,10.0,52.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,New Delhi,India,Very Dissatisfied,Between 100 to 499
46185543,1365488,Catherine,2011-11-03,Not Specified,0.0,0.0,f,Robswalls,1,3,t,t,53.44317,-6.13448,Entire condo,Entire home/apt,4,2 baths,2.0,3.0,150.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,5,0,0,2020-12-06,2021-01-24,4.8,5.0,4.6,5.0,5.0,5.0,4.6,f,1,1,0,0,0.23,Dublin,Ireland,Satisfied,Between 100 to 499
46256456,371005518,Zanzibar Locke,2020-10-07,within an hour,0.93,0.96,t,North City,7,7,t,t,53.34697,-6.26319,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,359.0,1,365,1,5,999,999,1.8,999.0,t,17,47,77,350,42,35,3,2020-12-13,2022-08-22,4.9,4.88,4.9,4.86,4.88,5.0,4.79,t,7,7,0,0,1.97,Not Specified,Not Specified,Satisfied,Between 100 to 499
46256482,371005518,Zanzibar Locke,2020-10-07,within an hour,0.93,0.96,t,North City,7,7,t,t,53.34785,-6.26315,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,508.0,1,365,1,7,999,999,2.3,999.0,t,24,53,83,356,8,5,1,2020-12-31,2022-08-14,4.63,4.75,5.0,4.75,4.75,5.0,4.5,t,7,7,0,0,0.39,Not Specified,Not Specified,Satisfied,Between 500 to 999
46256549,371005518,Zanzibar Locke,2020-10-07,within an hour,0.93,0.96,t,North City,7,7,t,t,53.34755,-6.26385,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,566.0,1,365,1,5,999,999,1.8,999.0,t,17,43,68,340,3,2,1,2021-08-30,2022-08-23,5.0,5.0,5.0,5.0,5.0,5.0,4.33,t,7,7,0,0,0.24,Not Specified,Not Specified,Satisfied,Between 500 to 999
46256758,371005518,Zanzibar Locke,2020-10-07,within an hour,0.93,0.96,t,North City,7,7,t,t,53.34726,-6.26474,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,374.0,1,365,1,7,999,999,2.0,999.0,t,27,57,87,361,770,536,20,2020-12-12,2022-08-25,4.9,4.9,4.95,4.91,4.89,4.96,4.8,t,7,7,0,0,36.09,Not Specified,Not Specified,Satisfied,Between 100 to 499
46270057,371005518,Zanzibar Locke,2020-10-07,within an hour,0.93,0.96,t,North City,7,7,t,t,53.34735,-6.26534,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,391.0,1,365,1,5,999,999,1.8,999.0,t,23,53,83,357,149,140,15,2020-12-13,2022-08-28,4.83,4.85,4.86,4.86,4.84,4.94,4.6,t,7,7,0,0,7.0,Not Specified,Not Specified,Satisfied,Between 100 to 499
46272500,371005518,Zanzibar Locke,2020-10-07,within an hour,0.93,0.96,t,North City,7,7,t,t,53.34785,-6.2634,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,303.0,1,365,1,5,999,999,1.8,999.0,t,9,16,36,295,146,92,7,2020-12-12,2022-08-25,4.88,4.9,4.97,4.96,4.9,4.99,4.79,t,7,7,0,0,6.84,Not Specified,Not Specified,Satisfied,Between 100 to 499
46289126,55134768,Robert,2016-01-18,within a few hours,1.0,0.85,f,Saint Kevin's,10,18,t,t,53.34214,-6.26253,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,149.0,30,1125,30,30,1125,1125,30.0,1125.0,t,3,6,36,311,0,0,0,2024-01-12,2024-01-12,3.65,3.85,3.5,3.95,3.95,3.8,3.1,f,10,10,0,0,0.523,Not Specified,Not Specified,Regular,Between 100 to 499
46308019,31284582,Paul,2015-04-15,within an hour,0.99,0.99,f,Georgian Quarter,55,137,t,t,53.3571,-6.26022,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,157.0,14,60,14,14,1125,1125,14.0,1125.0,t,11,41,71,71,21,14,0,2020-12-13,2022-07-31,4.38,4.57,4.33,4.76,4.05,4.67,4.33,f,55,55,0,0,0.99,Dublin,Ireland,Satisfied,Between 100 to 499
46309640,22596925,Anthony,2014-10-16,Not Specified,0.0,0.0,f,Dublin Docklands,1,1,t,t,53.34504,-6.23325,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,160.0,5,30,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,Dublin,Ireland,Very Dissatisfied,Between 100 to 499
46325368,57744870,Mahmoud,2016-02-07,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.25899,-6.199,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,70.0,7,180,7,7,180,180,7.0,180.0,t,0,0,0,0,2,0,0,2020-12-01,2020-12-19,4.5,5.0,4.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.09,Dublin,Ireland,Very Satisfied,Less than 100
46336642,12036741,Micheál,2014-02-07,within an hour,0.97,0.93,t,Temple Bar,23,30,t,f,53.32424,-6.27392,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,68.0,14,1125,14,14,1125,1125,14.0,1125.0,t,0,0,8,98,18,11,0,2020-12-19,2022-07-19,4.56,4.78,4.39,4.78,4.78,4.78,4.33,f,20,20,0,0,0.85,Dublin,Ireland,Satisfied,Less than 100
46348470,29619359,John,2015-03-19,within a few hours,1.0,0.97,f,Grafton Street/St. Stephens Green,6,17,t,t,53.34119,-6.23477,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,4.0,160.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,2.943333333333333,2.8866666666666663,3.185,2.7916666666666665,3.056666666666666,3.236666666666667,2.9233333333333333,f,6,5,0,0,0.5599999999999999,Dublin,Ireland,Dissatisfied,Between 100 to 499
46351071,29619359,John,2015-03-19,within a few hours,1.0,0.97,f,Grafton Street/St. Stephens Green,6,17,t,t,53.36093,-6.27776,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,85.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,2.943333333333333,2.8866666666666663,3.185,2.7916666666666665,3.056666666666666,3.236666666666667,2.9233333333333333,f,6,5,0,0,0.5599999999999999,Dublin,Ireland,Dissatisfied,Less than 100
46375076,91692766,Damien,2016-08-24,within a few hours,1.0,0.75,f,Temple Bar,5,5,t,t,53.30728,-6.26929,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,150.0,3,365,3,3,365,365,3.0,365.0,t,9,16,31,31,0,0,0,2024-01-12,2024-01-12,3.7119999999999997,3.8560000000000003,3.7039999999999997,3.7019999999999995,3.7560000000000002,3.8939999999999997,3.59,f,5,5,0,0,1.312,Dublin,Ireland,Regular,Between 100 to 499
46388572,273240072,Mary,2019-07-03,within a few hours,1.0,0.47,t,Not Specified,1,1,t,t,53.33878,-6.30595,Entire home,Entire home/apt,4,1 bath,3.0,3.0,579.0,2,1125,2,2,1125,1125,2.0,1125.0,t,13,37,64,330,16,9,1,2020-11-29,2022-08-17,5.0,5.0,4.75,5.0,5.0,4.88,4.81,f,1,1,0,0,0.74,Dublin,Ireland,Satisfied,Between 500 to 999
46389034,373842488,Beckett,2020-10-30,within an hour,0.95,0.99,t,Dublin Docklands,6,6,t,t,53.34812,-6.2311,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,393.0,1,365,1,7,999,999,3.4,999.0,t,5,25,51,325,16,12,0,2021-09-01,2022-06-08,4.94,4.88,4.75,5.0,4.75,4.63,4.5,t,6,6,0,0,1.27,Not Specified,Not Specified,Satisfied,Between 100 to 499
46389088,373842488,Beckett,2020-10-30,within an hour,0.95,0.99,t,Dublin Docklands,6,6,t,t,53.34924,-6.23129,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,342.0,1,365,1,5,999,999,1.8,999.0,t,24,51,81,355,568,528,5,2021-08-28,2022-08-24,4.86,4.85,4.83,4.88,4.81,4.66,4.73,t,6,6,0,0,44.72,Not Specified,Not Specified,Satisfied,Between 100 to 499
46389138,373842488,Beckett,2020-10-30,within an hour,0.95,0.99,t,Dublin Docklands,6,6,t,t,53.34916,-6.22906,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,307.0,1,365,1,5,999,999,1.8,999.0,t,21,48,78,352,138,128,9,2021-08-31,2022-08-28,4.89,4.86,4.93,4.92,4.8,4.75,4.69,t,6,6,0,0,10.95,Not Specified,Not Specified,Satisfied,Between 100 to 499
46389198,373842488,Beckett,2020-10-30,within an hour,0.95,0.99,t,Dublin Docklands,6,6,t,t,53.34771,-6.23072,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,543.0,1,365,1,5,999,999,1.8,999.0,t,18,47,77,348,38,38,0,2021-09-21,2022-08-09,4.79,4.68,4.95,4.84,4.74,4.79,4.82,t,6,6,0,0,3.2,Not Specified,Not Specified,Satisfied,Between 500 to 999
46389254,373842488,Beckett,2020-10-30,within an hour,0.95,0.99,t,Dublin Docklands,6,6,t,t,53.34801,-6.22909,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,357.0,1,365,1,5,999,999,1.8,999.0,t,20,50,80,355,14,14,1,2021-09-19,2022-08-28,4.36,4.31,4.69,4.54,4.69,4.62,4.08,t,6,6,0,0,1.17,Not Specified,Not Specified,Satisfied,Between 100 to 499
46389301,373842488,Beckett,2020-10-30,within an hour,0.95,0.99,t,Dublin Docklands,6,6,t,t,53.34755,-6.23033,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,493.0,1,365,1,7,999,999,2.5,999.0,t,23,52,82,356,212,208,4,2021-08-29,2022-08-25,4.82,4.8,4.9,4.78,4.78,4.67,4.61,t,6,6,0,0,16.74,Not Specified,Not Specified,Satisfied,Between 100 to 499
46399192,2953783,Leon,2012-07-16,within an hour,1.0,1.0,f,Not Specified,1,8,t,t,53.35771,-6.28668,Private room in home,Private room,2,1 shared bath,1.0,1.0,36.0,1,30,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,1,0,1,0,0.0,Dublin,Ireland,Very Dissatisfied,Less than 100
46400464,357188761,Emerson,2020-07-19,within an hour,0.93,0.98,f,Northside,3,8,t,t,53.38562,-6.31989,Private room in home,Private room,2,1.5 shared baths,1.0,2.0,36.0,2,1125,2,2,1125,1125,2.0,1125.0,t,2,7,18,238,36,27,5,2021-04-05,2022-08-27,4.44,4.53,3.78,4.61,4.64,4.06,4.53,t,3,0,3,0,2.05,Dublin,Ireland,Satisfied,Less than 100
46424675,4257064,Adam,2012-11-27,within a few hours,1.0,0.47,t,Not Specified,1,1,t,t,53.35763,-6.24669,Entire condo,Entire home/apt,5,2 baths,2.0,2.0,170.0,5,1125,5,5,1125,1125,5.0,1125.0,t,0,1,1,1,25,11,0,2020-11-25,2022-04-10,5.0,5.0,4.88,5.0,5.0,4.6,4.92,f,1,1,0,0,1.14,Dublin,Ireland,Satisfied,Between 100 to 499
46432092,12036741,Micheál,2014-02-07,within an hour,0.97,0.93,t,Temple Bar,23,30,t,f,53.32573,-6.27273,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,80.0,14,1125,14,14,1125,1125,14.0,1125.0,t,2,3,3,3,21,14,1,2021-01-01,2022-08-31,4.52,4.67,4.52,4.95,4.81,4.76,4.43,f,20,20,0,0,1.02,Dublin,Ireland,Satisfied,Less than 100
46442345,251149981,Temple Bar,2019-03-25,within a day,0.5,0.93,f,Temple Bar,8,14,t,t,53.34575,-6.26308,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,175.0,14,1124,14,14,1124,1124,14.0,1124.0,t,15,45,75,156,9,5,1,2021-04-25,2022-08-12,4.78,4.89,4.11,5.0,4.78,4.89,4.44,f,8,8,0,0,0.53,Not Specified,Not Specified,Satisfied,Between 100 to 499
46442875,251149981,Temple Bar,2019-03-25,within a day,0.5,0.93,f,Temple Bar,8,14,t,t,53.34422,-6.26298,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,165.0,14,1124,14,14,1124,1124,14.0,1124.0,t,11,41,71,151,13,9,1,2021-03-15,2022-08-26,4.38,4.85,4.46,4.92,4.62,4.54,4.38,f,8,8,0,0,0.71,Not Specified,Not Specified,Satisfied,Between 100 to 499
46461113,49893854,Colin,2015-11-25,within an hour,1.0,0.67,f,The Liberties,2,2,t,t,53.34022,-6.27342,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,180.0,2,60,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,2,1,1,0,0.0,Dublin,Ireland,Very Dissatisfied,Between 100 to 499
46483993,15369809,Sean,2014-05-11,within a few hours,1.0,0.8,t,Temple Bar,3,3,t,t,53.34506,-6.26733,Private room in townhouse,Private room,2,1.5 baths,1.0,1.0,83.0,365,1125,365,365,1125,1125,365.0,1125.0,t,0,0,0,12,0,0,0,2024-01-12,2024-01-12,1.5766666666666669,1.61,1.5599999999999998,1.6466666666666667,1.6466666666666667,1.6333333333333335,1.55,f,3,1,2,0,0.7599999999999999,Dublin,Ireland,Very Dissatisfied,Less than 100
46485102,46647780,Elaine,2015-10-15,within a few hours,0.75,0.98,f,Drumcondra,10,35,t,t,53.35868,-6.25166,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,95.0,60,90,60,60,1125,1125,60.0,1125.0,t,0,0,11,286,8,3,0,2020-12-27,2022-05-06,4.63,4.75,4.75,5.0,5.0,4.75,4.63,t,9,9,0,0,0.38,Dublin,Ireland,Satisfied,Less than 100
46489146,247948803,Stefania,2019-03-10,Not Specified,0.0,0.0,f,Ballsbridge,1,1,t,t,53.3316,-6.23621,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,61.0,2,4,2,2,4,4,2.0,4.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,Cork,Ireland,Very Dissatisfied,Less than 100
46490940,376049163,Shefali,2020-11-17,within an hour,1.0,0.88,f,Deansrath,1,1,t,t,53.32249,-6.42771,Entire guesthouse,Entire home/apt,3,1 bath,1.0,2.0,113.0,2,30,2,2,1125,1125,2.0,1125.0,t,11,11,11,49,39,32,4,2021-04-18,2022-09-05,4.72,4.82,4.69,4.95,4.87,4.59,4.69,f,1,1,0,0,2.28,Not Specified,Not Specified,Satisfied,Between 100 to 499
46500076,15369809,Sean,2014-05-11,within a few hours,1.0,0.8,t,Temple Bar,3,3,t,t,53.34462,-6.26636,Private room in townhouse,Private room,2,1.5 baths,1.0,1.0,80.0,365,1125,365,365,1125,1125,365.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,1.5766666666666669,1.61,1.5599999999999998,1.6466666666666667,1.6466666666666667,1.6333333333333335,1.55,f,3,1,2,0,0.7599999999999999,Dublin,Ireland,Very Dissatisfied,Less than 100
46521149,309533121,Colin,2019-11-14,within an hour,1.0,0.96,f,Smithfield,11,17,t,t,53.37455,-6.20391,Entire home,Entire home/apt,6,1 bath,3.0,3.0,746.0,1,1125,1,10,1,1125,7.0,419.8,t,9,21,41,298,17,11,0,2020-12-01,2022-06-22,4.47,4.65,4.47,4.71,4.53,4.71,4.47,f,4,4,0,0,0.78,Not Specified,Not Specified,Satisfied,Between 500 to 999
46524710,309533121,Colin,2019-11-14,within an hour,1.0,0.96,f,Smithfield,11,17,t,t,53.34628,-6.25699,Entire condo,Entire home/apt,6,2 baths,3.0,3.0,421.0,1,1125,14,14,1125,1125,14.0,1125.0,t,0,0,0,0,2,1,0,2021-07-10,2022-07-05,3.0,2.5,2.5,3.0,3.0,4.0,3.5,t,4,4,0,0,0.14,Not Specified,Not Specified,Regular,Between 100 to 499
